Dataset,ID,strategy ,broad activity ,setting ,rating,,,,,,,,,,,,,,,,,,,,
SNF Supp.,182,I had to go back to work full time to afford many of the extra costs of a special needs child so he can continue to participate in activities and provide stimulating materials for him to play and learn.,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,182,I offer him toys to play with so he will be quiet when he needs to be.,community sponsored,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,182,I point out important or interesting things in the environment we are in.,community sponsored,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,182,I would like to see him interacting more with materials and with people. I put new materials in his reach and encourage him to explore. I also try to encourage him to interact with others in the group by having him wave or touch others.,classes and groups,community,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,182,Low cost community programs,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,182,Meal times go well except that the baby doesn't know when to stop eating. We have been trying to teach him signs to help him recognize when  to stop.,basic care routine,home,3,,,,,,,,,,,,,,,,,,,,
SNF Supp.,182,The community I live in seems welcoming to people/ children with special needs,community,community,4,,,,,,,,,,,,,,,,,,,,
SNF Supp.,182,We have some good toys and push furniture to the side to make from for play in our small space.,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,182,When it is time to clean up we show him how to put things back in the basket. ,chore,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Being ok with his constant wants and needs even when he really doesn't want or need it.,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Bringing stuff form home.,recreational,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Doing the same routines over and over. If he does not go to bed we have to start back at the begining.,basic care routine,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,encouragement.,classes and groups,community,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Explaining things over and over trying to kep him calm.,neighborhood outings,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Expose him to it in brief encounters.,classes and groups,community,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Finding something that he likes.,community sponsored,community,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Finding space for him to run.,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Finding things that he likes or that will keep him busy.,community,community,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Getting other people to play with him.,community sponsored,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Getting siblings to participate with him.,play,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Giving him something to do so that I can get done what has to be done.,chore,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,He can not stand to be dirty or touch certian thinks so explaining to him that its ok and letting him clean off as much as he needs to has started to open him up to touching more things.,basic care routine,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,He likes putting stuff in so loading the dryer is a good task to practice start to finish.,chore,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Keeping it as short as I can.,outing ,community,4,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Letting him pick his own cloths has been a big help to getting him dressed.,basic care routine,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Letting him to do what other people are doing.,social ,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Letting him to hold something or bring something of his.,neighborhood outings,community,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Planing for the future when he gets older.,classes and groups,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Playtime on his level.,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Redirecting what is bothersome to him.,social ,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Reminding him what is and what is not trash. ,chore,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Staying away from anyplace with moving cars.,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Taking turns and choosing something different.,play,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Try and get him to interact rather then be in control.,play,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Try and keep him occupied so he doesnt want to run around.,community sponsored,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Try to get him to interact by incorporating stuff he likes.,social ,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Trying new things ,recreational,community,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,understanind,home,home,4,,,,,,,,,,,,,,,,,,,,
SNF Supp.,212,Watching where and what he seems to like.,recreational,community,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,236,Being encouraged by mom,basic care routine,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,236,Competition between siblings,chore,home,4,,,,,,,,,,,,,,,,,,,,
SNF Supp.,236,having a calm environment,daycare/preschool,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,236,Having a race against the clock- making it a game,chore,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,236,Having adequate snack,daycare/preschool,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,236,"Having bathroom, food options nearby",community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,236,Having clean play areas,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,236,Having feeding therapist encourage,basic care routine,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,236,"Having good access to events- parking, etc",community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,236,Having good information about what is happening,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,236,Having supplies available,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,236,Making games easier/more at her level,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,236,Preparation- making sure we know what she is going to do at school,daycare/preschool,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,236,Threats to get rid of toys if they are not picked up,chore,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,236,Watching other child/older sister,basic care routine,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,250,"I don't take him with me on shopping outtings as my mother is here. I don't take him because I don't need to and therefore don't want to add a complication, but sometimes I feel I'm dropping the ball.",outing ,community,4,,,,,,,,,,,,,,,,,,,,
SNF Supp.,275,get on the floor and play at his level,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,275,getting treats for going potty in the toleit. ,basic care routine,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,275,going to the activities that he is interested in,community,community,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,275,having a rutene of reward for good behavior in the store.,neighborhood outings,community,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,275,having a timer set to indicate potty time,basic care routine,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,275,having other children around,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,275,I do not have any strategies for this.,chore,home,4,,,,,,,,,,,,,,,,,,,,
SNF Supp.,275,I have no strategy,play,home,4,,,,,,,,,,,,,,,,,,,,
SNF Supp.,275,I have no strategy for this,recreational,community,4,,,,,,,,,,,,,,,,,,,,
SNF Supp.,275,let him lead the play,home,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,275,Make it more geared to involve him,social ,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,275,pick activities that we know he will enjoy that may be more physically demanding such as swimming,home,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,275,taking him out of the store when he is throughing a fit,neighborhood outings,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,275,taking his friends,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Ask him to wash his hands with my help,basic care routine,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Clean up when I sing the clean up song,chore,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Display his art,play,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Don't clean up for him,chore,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,encourage participation,classes and groups,community,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Explain the step to him so he can do it himself,basic care routine,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Expose him to more mediums,play,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Find more kid friendly activities,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,gauge interest and continue or change activity,classes and groups,community,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Get him involved in something age appropriate,classes and groups,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Get out more!,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Give consequences if he does not clean up,chore,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Give him more opportunity to do it himself,basic care routine,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Having him willingly get in the bath tub,basic care routine,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Help him be the one that clean up,chore,home,3,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Host events outside of naptime,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Include him in games with older sibling,home,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,keep house quite so background noise is not a problem,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,KNow what goes in compost and what is trash...so Oregon!,chore,home,4,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,make eye contact,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Make sure background noise is at a minimum,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Make sure he has hearing aids in,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Make sure he is wearing hearing aids,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Make sure he is wearing his hearing aids,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Make sure providers know he has a hearing loss,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Make sure setting is appropriate for his needs,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,"Not be so quick to jump in to help, let him struggle and try to figure it out himself.",basic care routine,home,1,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Set time each day for art,play,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Take trash to can when has trash in hand,chore,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,278,Willingly get his face washed with a washcloth,basic care routine,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,280,Eat more at mealtime,basic care routine,home,4,,,,,,,,,,,,,,,,,,,,
SNF Supp.,280,Finish potty training,basic care routine,home,4,,,,,,,,,,,,,,,,,,,,
SNF Supp.,280,Get rid of older toys,chore,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,280,Give more time to help with meals,basic care routine,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,280,Going to bed without me having to sit in there so he wont play.,basic care routine,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,280,Help aith activities,home,home,3,,,,,,,,,,,,,,,,,,,,
SNF Supp.,280,Help he clean up the toys,chore,home,3,,,,,,,,,,,,,,,,,,,,
SNF Supp.,280,Maybe set a timer to help clean up toys,chore,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,280,Maybe talk about what we are doing,basic care routine,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,280,Practice words for speech,home,home,3,,,,,,,,,,,,,,,,,,,,
SNF Supp.,280,Provide toys to play with,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,280,Set a bedtime routine,basic care routine,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,280,Tell him how to play ths game,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,285,Family rules and policies.,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,285,Following a sleep schedule.,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,285,Lots of play,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,285,Opportunities to learn new things,home,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,285,Prepping for the activity.,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,285,Show developmental readiness to do skills.,chore,home,4,,,,,,,,,,,,,,,,,,,,
SNF Supp.,285,Sticking to our sleep schedule.,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,285,"Want to see developmental readiness to participate in activities, like putting on their own clothes, washing face, etc...",basic care routine,home,4,,,,,,,,,,,,,,,,,,,,
SNF Supp.,306,Being in activity with friend helped him engage more.,classes and groups,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,306,"Choosing more intimate, less chaotic activities.",community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,306,Cultivating relationships with teachers and director to cooperate in planning for his needs.,daycare/preschool,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,306,Engaging him one on one is helpful.,educational activity,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,306,Family providing extra support to assist him with transitions.,daycare/preschool,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,306,"He is most engaged in music, arts, books, etc. when another family member is directly engaging him.",play,home,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,306,"He resists activities requiring fine motor coordination, such as puzzles, blocks, coloring, or drawing/writing. He will tolerate only very briefly when we are very involved too.",play,home,4,,,,,,,,,,,,,,,,,,,,
SNF Supp.,306,Helpful to engage him planfully by talking through upcoming appointment and reassuring that parent will be there with him the entire time. ,neighborhood outings,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,306,Helps us to avoid food-based activities due to severe food restrictions he has.,community,community,4,,,,,,,,,,,,,,,,,,,,
SNF Supp.,306,Involvement in activity along with family members.,community,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,306,It helps if we make a game out of cleaning up and involve others in the family.,chore,home,2,,,,,,,,,,,,,,,,,,,,
SNF Supp.,306,It took the coach constantly engaging him individually to involve him.,classes and groups,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,306,"Lots of physical support, holding, affection helps.",neighborhood outings,community,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,306,"Managing the stimuli of the event is extremely important, such as moving away from loud, overstimulating activities and seeking out quiet respite spaces.",educational activity,daycare/preschool,0,,,,,,,,,,,,,,,,,,,,
SNF Supp.,306,Necessary for parent to be there encouraging him to continue participating. ,classes and groups,community,1,,,,,,,,,,,,,,,,,,,,
