,Unnamed: 0.1,Unnamed: 0,ID,label,strategy,augmented_strategy,H_yx,predicted_label_null_x,correct_yx,H_yb,predicted_label_null_y,correct_yb,PVI
10092,13446,13446,543,3,Having family members assist,An Activity Competency strategy in context of community is to have family members assist you.,1.965658258,3,True,2.8224563689442603,0,False,0.8567981109442604
10094,13448,13448,543,3,Having family members assist,Having family members assist in building the child's activity competency in community setting,2.176650935,0,False,2.8224563689442603,0,False,0.6458054339442603
10096,13450,13450,543,3,Having family members assist,Having family members assist in the home care process,2.400836048,0,False,2.8224563689442603,0,False,0.4216203209442604
10105,13459,13459,543,0,Demonstrating to her what I want her to be able to do,Demonstrating to my daughter what I want her to do,1.317575745,0,True,1.7142213381829274,0,True,0.3966455931829273
10111,13465,13465,543,0,Explain to her what they are doing,Explain what they are doing,1.503997409,0,True,1.7142213381829274,0,True,0.2102239291829275
10117,13471,13471,543,0,Model,Modeling,1.185626515,0,True,1.7142213381829274,0,True,0.5285948231829274
10122,13476,13476,543,0,Model,Model home,1.228550226,0,True,1.7142213381829274,0,True,0.4856711121829273
10125,13479,13479,543,0,Model,Model Home,1.228550226,0,True,1.7142213381829274,0,True,0.4856711121829273
10128,13482,13482,543,1,We let her participate in the celebration,"We let her participate in the celebration, by letting her dress appropriately.",1.493335036,1,True,2.396652674106508,0,False,0.903317638106508
10129,13483,13483,543,1,We let her participate in the celebration,We allow her participation in the celebration,1.879771458,4,False,2.396652674106508,0,False,0.516881216106508
10130,13484,13484,543,1,We let her participate in the celebration,We put her in the celebration,2.174528068,0,False,2.396652674106508,0,False,0.222124606106508
10131,13485,13485,543,1,We let her participate in the celebration,So we let her participate in the celebration.,1.577933565,1,True,2.396652674106508,0,False,0.818719109106508
10132,13486,13486,543,1,We let her participate in the celebration,let her participate in the celebration,1.405836137,1,True,2.396652674106508,0,False,0.990816537106508
10133,13487,13487,543,1,We let her participate in the celebration,We let her participate in the celebration at home.,1.625083241,1,True,2.396652674106508,0,False,0.7715694331065079
10134,13488,13488,543,1,We let her participate in the celebration,We let her participate in the party.,1.687885239,1,True,2.396652674106508,0,False,0.7087674351065079
10135,13489,13489,543,2,Modeling correct behavior,"To increase the probability that you will be a safe driver, you need to model the correct behavior.",1.807779739,2,True,2.7784193685741783,0,False,0.9706396295741782
10136,13490,13490,543,2,Modeling correct behavior,"For example, if you prefer to go dancing on a Friday evening, you should try to go dancing with your partner.",2.529470949,1,False,2.7784193685741783,0,False,0.2489484195741784
10137,13491,13491,543,2,Modeling correct behavior,"To influence your kids to do their chores, model the correct behavior.",2.534547436,1,False,2.7784193685741783,0,False,0.2438719325741782
10139,13493,13493,543,2,Modeling correct behavior,"Modeling the correct behavior, is important for ensuring that the community is a safe place for children.",2.128634377,2,True,2.7784193685741783,0,False,0.6497849915741782
10140,13494,13494,543,1,Encourage her to try.,Encourage her to try something new.,1.251317606,1,True,2.396652674106508,0,False,1.145335068106508
10141,13495,13495,543,1,Encourage her to try.,Encourage her to try to do it with you.,1.235777329,1,True,2.396652674106508,0,False,1.160875345106508
10142,13496,13496,543,1,Encourage her to try.,Encourage her to strive.,1.228572896,1,True,2.396652674106508,0,False,1.168079778106508
10143,13497,13497,543,1,Encourage her to try.,Encourage her to try dancing with a partner.,1.220386635,1,True,2.396652674106508,0,False,1.1762660391065078
10144,13498,13498,543,1,Encourage her to try.,Encourage her to try something new so that you can feel good about yourself.,1.266817373,1,True,2.396652674106508,0,False,1.129835301106508
10145,13499,13499,543,1,Encourage her to try.,Inspire her to try.,1.391920171,1,True,2.396652674106508,0,False,1.004732503106508
10146,13500,13500,543,1,Encourage her to try.,Encourage her to try new things.,1.253788214,1,True,2.396652674106508,0,False,1.142864460106508
10147,13501,13501,543,2,Having her observe yhe desired behavior,"Having her observe yhe desired behavior is a good strategy if you do, for example, need to get an agreement from her.",2.33398702,1,False,2.7784193685741783,0,False,0.4444323485741783
10148,13502,13502,543,2,Having her observe yhe desired behavior,Having her observe your desired behavior,1.513605014,2,True,2.7784193685741783,0,False,1.2648143545741783
10149,13503,13503,543,2,Having her observe yhe desired behavior,Have her observe the desired behavior and tell then to make it happen,1.517750388,2,True,2.7784193685741783,0,False,1.2606689805741782
10150,13504,13504,543,2,Having her observe yhe desired behavior,Having her observe the desired behavior,1.477837435,2,True,2.7784193685741783,0,False,1.3005819335741782
10151,13505,13505,543,2,Having her observe yhe desired behavior,Have her observe the desired behavior,1.74582341,2,True,2.7784193685741783,0,False,1.0325959585741782
10152,13506,13506,543,2,Modeling correct and expected behavior,... Learning correct and expected behavior,1.638753074,2,True,2.7784193685741783,0,False,1.1396662945741782
10153,13507,13507,543,2,Modeling correct and expected behavior,Cleaning up the act is a strategy to make your community community-sponsored:,1.694542303,2,True,2.7784193685741783,0,False,1.0838770655741785
10154,13508,13508,543,2,Modeling correct and expected behavior,Modeling Correct and Expected Behavior The community sponsored,1.474136808,2,True,2.7784193685741783,0,False,1.3042825605741784
10160,13514,13514,543,0,Modeling,Modeling a recreational environment,1.125638453,0,True,1.7142213381829274,0,True,0.5885828851829273
10170,13524,13524,543,0,Keeping her with her cousins that are her age,Keep her with her cousins that are her age.,1.491971694,0,True,1.7142213381829274,0,True,0.2222496441829273
10171,13525,13525,543,0,Keeping her with her cousins that are her age,Keeping her with cousins her age,1.21881981,0,True,1.7142213381829274,0,True,0.4954015281829274
10174,13528,13528,543,0,Keeping her with her cousins that are her age,Keeping her with friends of her age,1.077599431,0,True,1.7142213381829274,0,True,0.6366219071829273
10181,13535,13535,543,3,Using repetition... the same task over and over again,"Using repetition.... the same task over and over again, will improve your performance.",1.927398608,2,False,2.8224563689442603,0,False,0.8950577609442603
10182,13536,13536,543,3,Using repetition... the same task over and over again,Using repetition: This may be one of the most powerful strategies for increasing your ability to become more skillful.,2.046932159,3,True,2.8224563689442603,0,False,0.7755242099442605
10183,13537,13537,543,3,Using repetition... the same task over and over again,Using repetition -... the same task over and over again.,1.817738417,3,True,2.8224563689442603,0,False,1.0047179519442604
10184,13538,13538,543,3,Using repetition... the same task over and over again,Use repetition......by performing the same task over and over again,1.945772791,2,False,2.8224563689442603,0,False,0.8766835779442603
10185,13539,13539,543,3,Using repetition... the same task over and over again,"Using repetition, you will master a simple car-care routine.",1.999358819,4,False,2.8224563689442603,0,False,0.8230975499442603
10186,13540,13540,543,3,Using repetition... the same task over and over again,"To become competent, using repetition... the same task over and over again is a common way of doing it. The same task can also be used to get new knowledge from the previous action.",2.057841607,2,False,2.8224563689442603,0,False,0.7646147619442605
10188,13542,13542,543,3,Using repetition... the same task over and over again,Using repetition is the key to improving activities. Practice the same tasks again and again until you become competent.,2.352289617,1,False,2.8224563689442603,0,False,0.4701667519442605
10189,13543,13543,543,3,Using repetition... the same task over and over again,using repetition to reinforce a task,2.045206068,2,False,2.8224563689442603,0,False,0.7772503009442602
10190,13544,13544,543,3,Using repetition... the same task over and over again,Trying to improve your activity competency over time is all very well. But it is best to use the same strategies day after day and month after month.,1.9837817,3,True,2.8224563689442603,0,False,0.8386746689442603
10191,13545,13545,543,3,Using repetition... the same task over and over again,Activities of daily living.,2.606562668,0,False,2.8224563689442603,0,False,0.2158937009442603
10192,13546,13546,543,3,Using repetition... the same task over and over again,Using repetition to gain basic care routine skills: the same task over and over again,1.66574936,3,True,2.8224563689442603,0,False,1.1567070089442604
10211,13565,13565,146,0,Speaking about the activities with enthusiasm. Engaging her beforehand to prepare her for what she will see/experience,Talking about the activities with enthusiasm. Engaging her beforehand to prepare her for what she will see/experience,1.486732147,0,True,1.7142213381829274,0,True,0.2274891911829275
