ID,label,strategy,augmented_strategy,H_yx,predicted_label_null,correct_yx
981,0,"play, color, dance, etc. with him","It's fun to play with him. We like to eat, color, dance, etc. with him.",2.317104187,4,FALSE
36,1,allow independence,"If you want to increase self-sufficiency, you can make allowances for your needs. You might allow the use of personal tsv or cell phones.",1.785589862,4,FALSE
36,1,allow independence,Let the child do the activity. It will be rewarding and enjoyable.,1.763042773,1,TRUE
36,1,allow independence,Allowing and allowing yourself a sense of independence.,1.664871108,1,TRUE
36,1,allow independence,This strategy can work for younger individuals to allow them to feel that they are able to function independently and without assistance.,2.469581517,4,FALSE
36,1,allow independence,Allowing independence in basic care routine in home setting: allow independence,2.363101727,0,FALSE
36,1,allow independence,Assist with basic childcare at home: Allow independence,1.678917069,1,TRUE
36,4,therapists,Therapists can help you to recover,1.443599428,4,TRUE
36,4,therapists,A therapist will ensure the care and comfort of the mother.,1.331077155,4,TRUE
36,4,therapists,Home therapists,2.163750427,0,FALSE
36,4,therapists,A home in home setting is one where a person lives with a family member or close friend of the family member and receives professional care.,1.803403726,4,TRUE
36,4,therapists,Help a child who is struggling in the home setting: therapists,3.335740665,0,FALSE
36,4,therapists,Supportive service and advocacy:.,2.319022345,1,FALSE
36,0,point out her environment to teach her knew things and words,Point out her environment to teach her knew things and words.,1.966902537,1,FALSE
36,0,point out her environment to teach her knew things and words,tell her something about the environment in which she will be spending time to teach her new things and words,1.959534347,1,FALSE
36,0,point out her environment to teach her knew things and words,point out things in her environment to teach her knew things and words.,1.961181625,1,FALSE
36,0,point out her environment to teach her knew things and words,point out her surroundings in order to teach her about new things and words,1.849529088,0,TRUE
36,0,point out her environment to teach her knew things and words,"To teach your son new words, point out things around him.",2.13739376,1,FALSE
36,0,point out her environment to teach her knew things and words,"to introduce foreign things to her, take her on outings to teach her what she saw",1.682482635,0,TRUE
36,0,point out her environment to teach her knew things and words,It has been found that children who are brought to outings by an adult learn more than children who are brought to the outing by a parent.,2.319946046,4,FALSE
36,0,point out her environment to teach her knew things and words,pointing out her surroundings to teach her knew things and words.,1.725229296,0,TRUE
36,0,3 adult family members to help,There are 3 adult family members to help with the housework.,2.64777522,4,FALSE
36,0,3 adult family members to help,"3 adult family members to help, so not a big deal.",2.316319885,4,FALSE
36,0,look into baby/toddler classes in the area,Look into baby/toddler classes in the area.,1.086208472,0,TRUE
36,0,look into baby/toddler classes in the area,Look into baby/toddler classes in your area.,1.274621259,0,TRUE
36,0,look into baby/toddler classes in the area,Look into baby/toddler classes in the area,1.047817047,0,TRUE
36,0,look into baby/toddler classes in the area,Look into baby / toddler classes in the area,1.047817047,0,TRUE
36,0,more opportunity to get out.,More opportunity to get out of the hotel.,1.316437455,0,TRUE
36,0,more opportunity to get out.,more opportunity to get out of the house.,1.350424535,0,TRUE
36,0,more opportunity to get out.,"In a smaller community, there is more opportunity to get out.",2.238923004,4,FALSE
36,0,more opportunity to get out.,"An event happening every week, which is a good opportunity to get out and do things.",1.925978291,2,FALSE
36,0,more opportunity to get out.,More opportunity to get out to your neighborhood.,1.309941692,0,TRUE
36,0,attend more gatherings,Attend more gatherings to meet people,0.98003657,0,TRUE
36,0,attend more gatherings,The environment provides opportunities for learning and practicing these skills.,2.666033269,4,FALSE
36,0,attend more gatherings,Join social gatherings and participate in community based activities with others,1.494570028,0,TRUE
36,0,attend more gatherings,Attend more gatherings.,1.361222402,0,TRUE
36,0,attend more gatherings,You can join in more group gatherings.,2.053164564,4,FALSE
36,0,attend more gatherings,In a community setting: attend community gatherings,1.413469526,0,TRUE
36,0,attend more gatherings,Attend more community gatherings,1.028425838,0,TRUE
36,0,attend more gatherings,"To attend more Gatherings of the community, which is the community sponsored social, you may take some of the following actions.",2.502587409,4,FALSE
36,0,trying often to play with her.,trying often to take her to play.,1.85922779,0,TRUE
36,0,trying often to play with her.,getting too close to her and so often to play with her.,1.639946635,0,TRUE
36,0,trying often to play with her.,she is always trying to play with him,2.730127828,4,FALSE
36,3,assist her with putting toys in small bin,assist her with putting the toys in the bin,2.444362947,1,FALSE
36,3,assist her with putting toys in small bin,assist her with putting toys into small bin,2.010967208,1,FALSE
36,3,assist her with putting toys in small bin,Help putting the toys back in the bin.,2.299668238,0,FALSE
36,3,assist her with putting toys in small bin,assist her to put toys in small bins,1.944548581,3,TRUE
36,3,assist her with putting toys in small bin,Assist her with putting toys in the small bin,2.268673096,1,FALSE
36,3,assist her with putting toys in small bin,She could help her mother with putting all the toys into the small bin.,2.831215274,1,FALSE
36,3,assist her with putting toys in small bin,Assist her with putting toys in small bin.,2.250699105,1,FALSE
36,3,assist her with putting toys in small bin,assist her with putting the toys in their boxes,2.34274807,1,FALSE
36,3,assist her with putting toys in small bin,Assist her with putting toys in small bin,2.051683303,1,FALSE
36,3,assist her with putting toys in small bin,assist her in putting toys in a small bin,2.041807692,1,FALSE
36,3,assist her with putting toys in small bin,a mother is helping her baby with putting toys in the small bin.,2.679479823,4,FALSE
36,1,allow for more independence at activities.,Allow independence to increase during leisure activities.,1.703937578,0,FALSE
36,1,allow for more independence at activities.,Have more independence in activities.,2.138676879,0,FALSE
36,1,allow for more independence at activities.,Allow for more independence at activities.,1.658659809,1,TRUE
36,1,allow for more independence at activities.,Allow for more independence at community sponsored: community supported,1.999883572,0,FALSE
36,1,allow for more independence at activities.,Allow for more independence at activities,1.739459002,0,FALSE
36,0,allow for plenty of time.,"if you want to visit any part of the country, you will need plenty of time.",2.818833636,4,FALSE
36,0,allow for plenty of time.,if you make a habit of not sleeping enough you will miss out on valuable sleep.,2.776021444,4,FALSE
36,0,allow for plenty of time.,Allow for plenty of time.,1.604731296,0,TRUE
36,0,allow for plenty of time.,"if you have plenty of time, he can be done ahead of time.",2.70001004,4,FALSE
36,0,allow for plenty of time.,Allow for plenty of time to spend taking care of your pet.,1.887494314,1,FALSE
36,0,allow for plenty of time.,Allow a lot of time for a basic care routine.,1.414504337,0,TRUE
36,0,allow for plenty of time.,Allow for plenty of time to do your thing.,2.064917971,1,FALSE
