,label,ID,strategy,augmented_strategy
1825,0,139,If it is a sequence of events we will try and go back to where a step was missed, 
1826,0,139,We are always reading books to him. This is through out the day. He has his own book shelf that consist of about 100 stories that he has access to all the time. This allows him to bring us stories he is interested in., 
1827,0,856,We have a stander that we put him in daily to help build strength, 
1828,0,856,We have therapy Monday thru Thursday. They teach how to work with him and try different techniques, 
1829,0,856,WE read to him, 
1830,4,856,My child is 19 months old with severe muscle and cognitive delay. We will like him to participate more by wanting and knowing how to help us help him but I am not sure how to do this. , 
1831,4,856,He like music , 
1832,0,856,WE play with toys that makes sounds and light up, 
1833,0,856,We play with toys that light up and make noise, 
1834,1,98,"I let him set his own pace and make decisions on who he wants to interact with. I make a point to let him know he has some control in his life, ", 
1835,2,98,"My son loves music so anytime I want him to play more or develop interest in a task, I will set it to music. ", 
1836,1,98,I let my son decide how and when he would like to eat. He has an NG tube and is learning ot eat. I let him set the pace and decide to bring the spoon to his mouth. He likes the independence , 
1837,1,98,I ask my son if I can change his diaper in hopes of giving him autonomy over his body  and to let him be an active participant in his care. , 
1838,0,111,"Added support by aides to facilitate her (she is slower, gets distracted, etc)", 
1839,0,111,Only do these when she is well rested and we aren't rushed for time, 
1840,3,111,Breaking the skill down into mini-steps and helping her learn those individually, 
1841,0,111,Having extra sets of hands/eyes, 
1842,2,111,Giving her choices, 
1843,0,111,Doing the activity with her instead of hoping she will do it independently, 
1844,0,111,Making sure temperature of air and equipment is acceptable to her, 
1845,3,111,hand over hand demonstration of task, 
1846,4,111,Keeping them short, 
1847,0,111,Plan ahead and tell her what is going to happen, 
1848,0,111,having her sister do it also, 
1849,0,111,Her sister being able to participate with her, 
1850,0,111,Setting up the environment so that she can help to the extent that she is able without it causing more work for me...I NEED TO DO THIS!!!!, 
1851,0,111,Planning ahead and making sure that we have enough time to get to the activity without being rushed, 
1852,2,111,Having a motivating event or item waiting for her at the end of outing, 
1853,1,111,Find ways that she can help and be actively involved instead of just watching, 
1854,0,111,having motivating friends, 
1855,0,111,Trimming down the toys so that there aren't as many out and available at any given time, 
1856,1,111,Ensuring that she isn't too tired before it starts, 
1857,2,111,First X then Y techniques...first eat your broccoli and then you can have more chicken, 
1858,0,111,Watch typical friends and try to encourage them to try to include her in their play, 
1859,0,111,Only inviting one friend over at a time, 
1860,0,111,Assistants to guide her through activities, 
1861,0,111,Having it be a familiar task makes her willing to do it for longer, 
1862,0,111,Talking about upcoming events before they happen, 
1863,0,111,have the food prep and table set prior to guests arriving so that I can spend more time with her and the guests, 
1864,0,111,Social stories about the situation, 
1865,0,111,having her sister participate as well, 
1866,0,111,Be more organized so that I can focus 100% on her, 
1867,1,111,Ensuring she is well rested and red prior to heading out into community., 
1868,0,111,Staying with her to show her how to interact and play.  , 
1869,0,111,Ensuring that we have plenty of time so no one is rushed as that makes her behavior issues worse, 
1870,0,111,Having a place for all toys and labeling the storage bins appropriately, 
1871,0,111,keeping the length of event short so she doesn't fatigue, 
1872,2,111,Regular prompts and encouragements, 
1873,0,111,Have her sister show her how to do things, 
1874,3,111,Continue to work on language skills to allow easier socializing (friends have a hard time understanding what she is saying), 
1875,0,111,Having friends and people in the community know her and accept her, 
1876,0,111,Ensuring that her peers are setting appropriate models, 
1877,2,111,Having them set high expectations and holding her to those, 
1878,0,111,having patience and not being in a rush, 
1879,0,111,Timing the event for when she is well rested and fed, 
1880,1,111,Ensuring she is well rested, 
1881,2,111,ensuring it is something that she really enjoys as she will try harder for that, 
1882,1,111,ensuring she isn't tired or hungry or bringing snacks to keep her happy, 
1883,0,111,Routines and consistency so she knows what to expect., 
1884,0,111,Sit and do the activity with her, 
1885,0,111,Ensuring that the timing is correct so she is not tired and is not hungry, 
1886,0,111,"having an older child ""helper""", 
1887,0,111,Break it into smaller tasks, 
1888,0,111,making sure timing is right...not right before or after a nap, 
1889,0,111,Setting aside time to dedicate to her instead of the long list of to-do's around the house, 
1890,0,111,having a motivating friend attend with us who sets good examples, 
1891,0,111,Play with her and her friends and show them how to do pretend play scenes, 
1892,0,111,Having the support of the teacher and administrators, 
1893,0,111,Going places that she is familiar with builds her confidence, 
1894,0,111,"Bringing food for parties that is similar to what the other kids are eating, but still fits within her dietary restrictions", 
1895,0,111,Limiting the amount of walking required, 
1896,0,111,Keeping the house organized and the toys and clutter to a minimum, 
1897,0,111,Setting a timer and turning off the TVs and iPads once that time is up, 
1898,1,111,Having patience and letting her make a mess, 
1899,0,111,Keeping the length of engagement to about 15 minutes, 
1900,2,841,Keep it interesting and fun - we have sensory tables etc. and try to engage in new activities at home often, 
1901,1,841,involve our son with day to day tasks to promote language development etc., 
1902,0,841,Early years centre programming that is free!, 
1903,0,841,Mommy groups, 
1904,0,841,At this point the only change I am looking for it more variety outside of what is already being provided by daycare. He has participated in soccer before and well as gymnastics at daycare. I would love to have more active programming directed at his age group (2-3) that is modelled to the attention span and level of understanding at his age. , 
1905,0,121,Activities in morning or early afternoon, 
1906,0,121,Wheelchair accessibility, 
1907,0,121,Music therapy- provide instruments he can hold and make noise with , 
1908,0,121,We try to have him be in the center of any family activities and talk to him throughout explaining what we are doing, 
