,Unnamed: 0.1,Unnamed: 0,ID,label,strategy,augmented_strategy,H_yx,predicted_label_null_x,correct_yx,H_yb,predicted_label_null_y,correct_yb,PVI
10545,13905,13905,431,3,Teach him how to do it and set certain times to do chores,Teach him how to do it and set certain times for it.,2.054415157,2,FALSE,2.8224563689442603,0,FALSE,0.7680412119442601
10547,13907,13907,431,3,Teach him how to do it and set certain times to do chores,Teach him how to do it and set certain times to do his chores and he will work hard,1.897837174,3,TRUE,2.8224563689442603,0,FALSE,0.9246191949442604
10548,13908,13908,431,3,Teach him how to do it and set certain times to do chores,Teach him how to do it and set certain times to do chores so he understands when to do chores.,1.858798402,3,TRUE,2.8224563689442603,0,FALSE,0.9636579669442604
10549,13909,13909,431,3,Teach him how to do it and set certain times to do chores,Teach him how to do it and start a chore chart.,2.032861359,1,FALSE,2.8224563689442603,0,FALSE,0.7895950099442604
10550,13910,13910,431,3,Teach him how to do it and set certain times to do chores,Teach him how to do it and set time to do chores,1.763295697,3,TRUE,2.8224563689442603,0,FALSE,1.0591606719442603
10707,14067,14067,431,3,Teach him how to do household chores and trust him to do them,Teach him how to make toast and trust him to do them,1.869019462,3,TRUE,2.8224563689442603,0,FALSE,0.9534369069442604
10708,14068,14068,431,3,Teach him how to do household chores and trust him to do them,Teach him how to do household chores and trust him to trust him to do them,1.70377328,3,TRUE,2.8224563689442603,0,FALSE,1.1186830889442605
10709,14069,14069,431,3,Teach him how to do household chores and trust him to do them,Teach him to do housework and trust him to do it,1.819100175,3,TRUE,2.8224563689442603,0,FALSE,1.0033561939442603
10710,14070,14070,431,3,Teach him how to do household chores and trust him to do them,Teach him how to do household chores and trust him to do them to build his confidence,1.602776483,3,TRUE,2.8224563689442603,0,FALSE,1.2196798859442604
10873,14233,14233,02-067,3,"More ""chair time"" to work on hand-ee coordination to help with seated activities",More Ã¢â‚¬Å“chair timeÃ¢â‚¬Â to work on hand-ee coordination to help with seated activities,1.410109107,3,TRUE,2.8224563689442603,0,FALSE,1.4123472619442603
10874,14234,14234,02-067,3,"More ""chair time"" to work on hand-ee coordination to help with seated activities","More ""chair time"" to work on hand-eye coordination to help with seated activities",1.745759097,0,FALSE,2.8224563689442603,0,FALSE,1.0766972719442602
10876,14236,14236,02-067,3,"More ""chair time"" to work on hand-ee coordination to help with seated activities","More ""chair time"" to practice hand-eye coordination to help with seated activities",1.92859345,0,FALSE,2.8224563689442603,0,FALSE,0.8938629189442604
10877,14237,14237,02-067,3,"More ""chair time"" to work on hand-ee coordination to help with seated activities","More ""chair time"" to work on chair coordination to help with seated activities.",1.976584881,0,FALSE,2.8224563689442603,0,FALSE,0.8458714879442604
10878,14238,14238,02-067,3,"More ""chair time"" to work on hand-ee coordination to help with seated activities","More ""chair time"" to work on hand-eye coordination to help with seated activities:",1.703162051,3,TRUE,2.8224563689442603,0,FALSE,1.1192943179442605
10879,14239,14239,02-067,3,"More ""chair time"" to work on hand-ee coordination to help with seated activities",More playtime to work on hand-eye coordination to help with seated activities,1.819754214,0,FALSE,2.8224563689442603,0,FALSE,1.0027021549442603
10880,14240,14240,02-067,3,"More ""chair time"" to work on hand-ee coordination to help with seated activities",More chair time to work on hand-ee coordination to help with seated activities,1.821017912,0,FALSE,2.8224563689442603,0,FALSE,1.0014384569442605
11037,14397,14397,02-067,3,Doing hand over hand with hygene type activities (brushing teeth and hair,Do hand over hand with hygene type activities (brushing teeth and hair),1.819168145,2,FALSE,2.8224563689442603,0,FALSE,1.0032882239442604
11038,14398,14398,02-067,3,Doing hand over hand with hygene type activities (brushing teeth and hair,Doing hand over hand with hygene type activities (brushing teeth and hair),1.791487286,3,TRUE,2.8224563689442603,0,FALSE,1.0309690829442604
11039,14399,14399,02-067,3,Doing hand over hand with hygene type activities (brushing teeth and hair,Doing hand over hand with hygene type activities (brushing teeth and hair.) is one of the behavioural approaches to learning behaviour.,1.93495783,2,FALSE,2.8224563689442603,0,FALSE,0.8874985389442602
11040,14400,14400,02-067,3,Doing hand over hand with hygene type activities (brushing teeth and hair,Doing hand over hand with hygene type activities (brushing teeth and hair) can be an appropriate competence strategy.,1.767539694,3,TRUE,2.8224563689442603,0,FALSE,1.0549166749442602
11041,14401,14401,02-067,3,Doing hand over hand with hygene type activities (brushing teeth and hair,Doing hand over hand with hygene type activities (brushing teeth and hair) and more,1.951362135,2,FALSE,2.8224563689442603,0,FALSE,0.8710942339442602
11042,14402,14402,02-067,3,Doing hand over hand with hygene type activities (brushing teeth and hair,Doing hand over hand with hygeine type activities (brushing teeth and hair),1.762774427,3,TRUE,2.8224563689442603,0,FALSE,1.0596819419442602
11043,14403,14403,02-067,3,Doing hand over hand with hygene type activities (brushing teeth and hair,"Doing hand over hand with hygene type activities (brushing teeth and hair), cleaning, putting things away, brushing teeth, putting things away",1.802677105,3,TRUE,2.8224563689442603,0,FALSE,1.0197792639442604
11044,14404,14404,02-067,3,Doing hand over hand with hygene type activities (brushing teeth and hair,Getting assistance to do basic hygene activities (brushing teeth and hair),1.630926154,3,TRUE,2.8224563689442603,0,FALSE,1.1915302149442604
11045,14405,14405,02-067,3,Doing hand over hand with hygene type activities (brushing teeth and hair,Doing hand over hand activities like brushing teeth.,2.053696587,0,FALSE,2.8224563689442603,0,FALSE,0.7687597819442602
11046,14406,14406,02-067,3,Doing hand over hand with hygene type activities (brushing teeth and hair,Doing proper hand over hand with hygene type activities (brushing teeth and hair),2.030358602,0,FALSE,2.8224563689442603,0,FALSE,0.7920977669442602
11079,14439,14439,02-067,3,Physio/occupation therapy once a week to build skills to help with movement of her limbs,Physio/occupational therapy once a week to build the skills to help with moving her limbs,1.872703049,0,FALSE,2.8224563689442603,0,FALSE,0.9497533199442604
11080,14440,14440,02-067,3,Physio/occupation therapy once a week to build skills to help with movement of her limbs,Physio/occupational therapy once a week to build skills to help with movement of her limbs.,1.8186131,0,FALSE,2.8224563689442603,0,FALSE,1.0038432689442602
11081,14441,14441,02-067,3,Physio/occupation therapy once a week to build skills to help with movement of her limbs,Physiotherapy is an activity that you can do to help increase the mobility of your mother.,1.667804292,3,TRUE,2.8224563689442603,0,FALSE,1.1546520769442603
11082,14442,14442,02-067,3,Physio/occupation therapy once a week to build skills to help with movement of her limbs,"Once a week, physio/occupation therapy to build skills that help with movement of her limbs",1.809936777,0,FALSE,2.8224563689442603,0,FALSE,1.0125195919442602
11084,14444,14444,02-067,3,Physio/occupation therapy once a week to build skills to help with movement of her limbs,"Once a week, physiotherapy to build the skills to help with movement of her limbs.",1.7472048,3,TRUE,2.8224563689442603,0,FALSE,1.0752515689442603
11085,14445,14445,02-067,3,Physio/occupation therapy once a week to build skills to help with movement of her limbs,Physio/occupational therapy once a week to build skills to help with movement of her limbs,1.824617356,0,FALSE,2.8224563689442603,0,FALSE,0.9978390129442604
11086,14446,14446,02-067,3,Physio/occupation therapy once a week to build skills to help with movement of her limbs,Physio/occupation therapy once a week to build skills to help with movement of their limbs,1.729702392,0,FALSE,2.8224563689442603,0,FALSE,1.0927539769442602
11087,14447,14447,02-067,3,Physio/occupation therapy once a week to build skills to help with movement of her limbs,Physio/occupational therapy once a week to build skills to help with Movement,2.001453039,0,FALSE,2.8224563689442603,0,FALSE,0.8210033299442605
11089,14449,14449,02-067,3,Physio/occupation therapy once a week to build skills to help with movement of her limbs,Physio/occupation therapy once a week is to build skills to help her develop some mobility,1.634274816,3,TRUE,2.8224563689442603,0,FALSE,1.1881815529442603
11132,14492,14492,02-067,3,"We have been practiving ""IN"" & ""OUT"" and ask her to put toy ""in"" bucket to clean up","We have been practiving with ""IN"" & ""OUT"" and ask her to put toy in bucket to clean up",2.029043483,3,TRUE,2.8224563689442603,0,FALSE,0.7934128859442602
11134,14494,14494,02-067,3,"We have been practiving ""IN"" & ""OUT"" and ask her to put toy ""in"" bucket to clean up","We have been practiving 'in' & 'out' and ask her to put toy ""out"" bucket to clean up",2.065550092,3,TRUE,2.8224563689442603,0,FALSE,0.7569062769442603
11137,14497,14497,02-067,3,"We have been practiving ""IN"" & ""OUT"" and ask her to put toy ""in"" bucket to clean up","We have been practiving ""IN"" & ""OUT"" and ask her to put toy ""IN"" bucket to clean up",1.977846583,3,TRUE,2.8224563689442603,0,FALSE,0.8446097859442603
11191,14591,14591,01-054,3,I try to teach her to brush her teeth herself so she could learn overtime.,I try to teach her to brush her teeth herself so she could learn.,2.039308379,1,FALSE,2.8224563689442603,0,FALSE,0.7831479899442604
11192,14592,14592,01-054,3,I try to teach her to brush her teeth herself so she could learn overtime.,I try to teach her to brush her teeth alone so she could learn to do that over the long run.,2.078861315,1,FALSE,2.8224563689442603,0,FALSE,0.7435950539442602
11199,14599,14599,01-054,3,I try to teach her to brush her teeth herself so she could learn overtime.,I try to c them to brush their teeth themselves so they could learn the skills in the long run.,2.043652382,1,FALSE,2.8224563689442603,0,FALSE,0.7788039869442605
11200,14600,14600,01-054,3,I try to teach her to brush her teeth herself so she could learn overtime.,I try to teach her how to brush her teeth so she could learn over the long run.,1.968426164,1,FALSE,2.8224563689442603,0,FALSE,0.8540302049442603
11668,15068,15068,111,3,Breaking the skill down into mini-steps and helping her learn those individually,Help her learn how to do that in small and manageable increments.,1.900322643,2,FALSE,2.8224563689442603,0,FALSE,0.9221337259442604
11702,15102,15102,111,3,hand over hand demonstration of task,"Using a hand-over-hand demonstration of the task you wish to complete, demonstrate that this can be done.",2.015131687,2,FALSE,2.8224563689442603,0,FALSE,0.8073246819442605
11705,15105,15105,111,3,hand over hand demonstration of task,Hand to hand demonstration of the task,1.690834822,2,FALSE,2.8224563689442603,0,FALSE,1.1316215469442603
11708,15108,15108,111,3,hand over hand demonstration of task,"To use competence in the context of the chore in home setting, you could have someone demonstrate a chore over and over again.",1.90677879,3,TRUE,2.8224563689442603,0,FALSE,0.9156775789442604
11709,15109,15109,111,3,hand over hand demonstration of task,"Hand over hand, demonstrate a task, and then ask them to execute the task.",1.965405702,2,FALSE,2.8224563689442603,0,FALSE,0.8570506669442604
11710,15110,15110,111,3,hand over hand demonstration of task,Hand over hand demonstration of task,1.303218144,3,TRUE,2.8224563689442603,0,FALSE,1.5192382249442604
11882,15282,15282,111,3,Continue to work on language skills to allow easier socializing (friends have a hard time understanding what she is saying),Continue to work on language skills to allow easier socializing (families have a hard time understanding what she is saying),1.531598815,3,TRUE,2.8224563689442603,0,FALSE,1.2908575539442604
11883,15283,15283,111,3,Continue to work on language skills to allow easier socializing (friends have a hard time understanding what she is saying),Keep working on your language skills to allow easier coping (your friends have a hard time understanding what you are saying),1.970977384,2,FALSE,2.8224563689442603,0,FALSE,0.8514789849442603
11884,15284,15284,111,3,Continue to work on language skills to allow easier socializing (friends have a hard time understanding what she is saying),Continue to build skills to make it easier to interact with others (the teacher and friends are having a hard time understanding what she is saying),1.821077465,3,TRUE,2.8224563689442603,0,FALSE,1.0013789039442604
11885,15285,15285,111,3,Continue to work on language skills to allow easier socializing (friends have a hard time understanding what she is saying),Continue to work on language skills to allow easier communication with others (friends have a hard time understanding what she is saying),1.68505573,3,TRUE,2.8224563689442603,0,FALSE,1.1374006389442604
11887,15287,15287,111,3,Continue to work on language skills to allow easier socializing (friends have a hard time understanding what she is saying),Continue to work on her language skills to allow easier socializing (friends have a hard time understanding what she is saying),1.650158216,3,TRUE,2.8224563689442603,0,FALSE,1.1722981529442604
