ID	label	strategy	augmented_strategy	H_yx	predicted_label	correct_yx
990	1	Providing reassurance and a variety of entertainment. Making child feel safe during dr visits	"Ensure that a dr is available and willing to take a while to make his observations. Make sure any information you provide is correct and the teacher has the ability to keep the child fully informed if it isn't clearly agreed to. Make sure you are being respectful and that you make sure you don't make a child feel unsafe. This way, you don't make your child feel bad for being seen as inappropriate or inappropriate, and allow people to visit your child regardless of where the doctor is based. Have the child learn to recognize and use different tools to help keep them safe."	1.379651398	1	TRUE
990	1	Providing reassurance and a variety of entertainment. Making child feel safe during dr visits	You want to make your child feel the safest place to feel safe during doctor visit. Your child needs a lot of distraction from normal activities. Children's health is directly impacted by these activities.	2.987382281	4	FALSE
990	1	Providing reassurance and a variety of entertainment. Making child feel safe during dr visits	Providing reassurance and variety of entertainment. Making child feel safe during dr visits.	1.570836436	1	TRUE
990	2	During meals provide a varied of favorite foods with addition of new foods	"While taking out the lunch box, include some of the same food in it."	2.337350637	0	FALSE
990	2	During meals provide a varied of favorite foods with addition of new foods	"In order to maintain the same flavor profile, you should aim for the opposite direction or to maintain the same brand. If you do not have the same taste profile, give the same food to the same person. If you are having a lot of food, you should not give the same food to the same person."	2.84076012	1	FALSE
990	2	During meals provide a varied of favorite foods with addition of new foods	"When you order something, do not give a person a food that they donâ€™t like. Rather, offer a variety of foods to help it come out."	2.532174578	1	FALSE
990	2	During meals provide a varied of favorite foods with addition of new foods	You should give your wife and children a varied of favorite foods with a variety of new foods.	3.095196719	4	FALSE
990	2	During meals provide a varied of favorite foods with addition of new foods	During the meal provide a varied of favorite foods.	1.960661722	2	TRUE
990	2	During meals provide a varied of favorite foods with addition of new foods	This is used for breakfast with breakfast and lunch.	2.12736316	4	FALSE
990	2	During meals provide a varied of favorite foods with addition of new foods	"After every meal, eat at least one appetizer each week. Give the next dish, so guests can get past the usual favorites."	2.318257585	1	FALSE
990	2	During meals provide a varied of favorite foods with addition of new foods	"The main principle of the strategy is to provide a variety of foods, to be used as a guide of how the meals happen. As you'll eat during the meal, think about different foods. This will help the food to feel fresh and you will keep it a favorite for later."	1.924681627	2	TRUE
990	2	During meals provide a varied of favorite foods with addition of new foods	During meals provide a varied of favorite foods with addition of new foods.	2.064961147	0	FALSE
990	0	Providing with a wide variety of familiar and new toys during travel	The teen likes a mixture of things and loves to play with them.	2.855148702	4	FALSE
990	0	Providing with a wide variety of familiar and new toys during travel	Provide with a wide variety of familiar and new toys during travel	1.182797622	0	TRUE
990	0	Providing with a wide variety of familiar and new toys during travel	"When traveling and are bored, they don't expect to have a lot of toys and may end up in a trance."	2.780666607	4	FALSE
990	0	Providing with a wide variety of familiar and new toys during travel	Experiencing the same situations may make people forget about their children and may confuse younger children.	2.444791383	4	FALSE
990	0	Having other kids participate and asking a child to copy them	Having children copy other mom's and dad's names.	1.389979403	0	TRUE
990	0	Having other kids participate and asking a child to copy them	"When they watch a movie with a group of other kids, they tell them that it's hilarious because it has some fun."	2.360081059	4	FALSE
